ID,R%,Dipole,HOMO,LUMO,HOMO/LUMO,electronegativity,hardness,electrophilicity,BL6 & 17,BL6 & 18,BL7 & 8,BL7 & 9,BL11 & 10,BL2 & 16,BL3 & 7,"BA17, 6, & 18","BA8, 7, & 9","BA3, 7, & 6","BA3, 7, & 9","BA3, 7, & 8","BA16, 11, & 10","BA12, 11, & 10","BA3, 2, & 16","BA5, 6, & 7","DA1, 2, 16 & 11",BO6 & 17,BO6 & 18,BO7 & 8,BO7 & 9,BO11 & 10,BO2 & 16,BO3 & 7,charge1,charge2,charge3,charge4,charge5,charge6,charge7,charge8,charge9,charge10,charge11,charge12,charge13,charge14,charge15,charge16,charge17,charge18,core1,core2,core3,core4,core5,core6,core7,core8,core9,core10,core11,core12,core13,core14,core15,core16,core17,core18,valence1,valence2,valence3,valence4,valence5,valence6,valence7,valence8,valence9,valence10,valence11,valence12,valence13,valence14,valence15,valence16,valence17,valence18,Rydberg1,Rydberg2,Rydberg3,Rydberg4,Rydberg5,Rydberg6,Rydberg7,Rydberg8,Rydberg9,Rydberg10,Rydberg11,Rydberg12,Rydberg13,Rydberg14,Rydberg15,Rydberg16,Rydberg17,Rydberg18,total1,total2,total3,total4,total5,total6,total7,total8,total9,total10,total11,total12,total13,total14,total15,total16,total17,total18,NMR1,NMR2,NMR3,NMR4,NMR5,NMR6,NMR7,NMR8,NMR9,NMR10,NMR11,NMR12,NMR13,NMR14,NMR15,NMR16,NMR17,NMR18,L 6 & 17,B1 6 & 17,B5 6 & 17,L 6 & 18,B1 6 & 18,B5 6 & 18,L 7 & 8,B1 7 & 8,B5 7 & 8,L 2 & 16,B1 2 & 16,B5 2 & 16,BV9
V62,1,1.5997,-0.16243,-0.0362,-0.12623,0.09932,0.06311,0.07814,1.5221,1.1001,1.9226,2.2333,1.3839,1.4963,1.8666,108.9907,114.5963,85.9019,123.6422,104.2533,119.6278,118.4216,123.3991,107.5209,119.1672,1.0154,0.8829,0.8264,0.5844,0.9446,1.0107,0.8689,-0.23981,-0.0282,-0.39583,0.33031,-0.54004,-0.20536,0.89648,-0.33826,-0.09433,-0.56282,0.34238,-0.06367,-0.20928,-0.06621,0.33159,-0.11671,-0.49468,0.24747,1.99889,1.99881,1.99869,1.99853,1.99968,1.99902,9.99837,1.99901,35.98979,1.99968,1.99842,1.99876,1.99886,1.99879,1.99844,1.9987,1.99908,0,4.22713,4.00932,4.37247,3.64577,6.52679,4.17897,4.04029,4.32014,10.09803,6.55148,3.63709,4.04709,4.19896,4.04907,3.64828,4.10231,4.48236,0.74972,0.0138,0.02007,0.02467,0.02539,0.01357,0.02737,0.06486,0.01911,0.00652,0.01166,0.0221,0.01782,0.01146,0.01834,0.02169,0.0157,0.01324,0.00281,6.23981,6.0282,6.39583,5.66969,8.54004,6.20536,14.10352,6.33826,46.09433,8.56282,5.65762,6.06367,6.20928,6.06621,5.66841,6.11671,6.49468,0.75253,70.4822,55.5,67.363,32.9875,182.6535,101.8711,309.0287,147.8592,110.7078,268.5687,41.9616,58.308,71.34,58.3794,43.6048,64.7445,157.714,26.8088,8.961,1.744,5.952,2.59,1.09,1.09,5.139,2.833,3.293,7.933,3.262,5.463,0.457
V63,1,1.4179,-0.15744,-0.03303,-0.12441,0.09524,0.0622,0.0729,1.5302,1.0985,1.9217,2.2363,1.3839,1.4966,1.8669,108.4313,114.2503,86.023,123.0743,104.5544,119.6958,118.341,123.4543,107.6356,118.6257,1.0006,0.8835,0.8255,0.5801,0.9447,1.01,0.8707,-0.24226,-0.03004,-0.39657,0.33363,-0.53748,-0.19584,0.89014,-0.3383,-0.10553,-0.56248,0.34287,-0.06421,-0.21006,-0.0667,0.33157,-0.11511,-0.49091,0.25147,1.99889,1.99881,1.99869,1.99854,1.99967,1.99901,9.99837,1.99901,35.98987,1.99968,1.99842,1.99876,1.99886,1.99879,1.99844,1.9987,1.99908,0,4.22957,4.0112,4.37343,3.64245,6.52389,4.16992,4.04661,4.32029,10.10899,6.55112,3.63659,4.04764,4.19973,4.04957,3.6483,4.10069,4.47546,0.74588,0.0138,0.02003,0.02446,0.02538,0.01391,0.02691,0.06488,0.019,0.00666,0.01168,0.02212,0.01781,0.01147,0.01834,0.0217,0.01573,0.01637,0.00265,6.24226,6.03004,6.39657,5.66637,8.53748,6.19584,14.10986,6.3383,46.10553,8.56248,5.65713,6.06421,6.21006,6.0667,5.66843,6.11511,6.49091,0.74853,71.0716,55.6924,67.3764,32.9884,180.1616,99.0352,312.2527,147.9644,111.9154,268.5468,41.8652,58.5313,71.6063,58.5823,43.5763,64.5622,161.9814,27.2079,5.736,1.7,6.991,2.589,1.09,1.09,5.138,2.831,3.293,7.934,3.254,5.468,0.465
V64,1,2.9736,-0.16253,-0.03937,-0.12316,0.10095,0.06158,0.08275,1.0919,1.0958,1.918,2.2165,1.3827,1.4981,1.8463,108.9929,116.9379,86.9361,121.3429,106.2749,119.758,118.6789,122.7794,109.1544,99.1385,0.9167,0.9087,0.8266,0.634,0.9489,0.9902,0.8767,-0.26135,-0.00449,-0.40388,0.34169,-0.52377,-0.4123,0.8993,-0.33494,-0.10478,-0.55893,0.33902,-0.06888,-0.21008,-0.0717,0.3256,-0.11179,0.23519,0.23819,1.99888,1.99879,1.99867,1.99852,1.99968,1.99919,9.99845,1.99902,35.99049,1.99968,1.99841,1.99877,1.99885,1.99879,1.99843,1.99868,0,0,4.24881,3.98386,4.38073,3.63471,6.51103,4.39062,4.0361,4.31664,10.10764,6.54764,3.64041,4.05604,4.19951,4.05892,3.65441,4.0959,0.76348,0.76011,0.01366,0.02184,0.02448,0.02508,0.01306,0.02249,0.06615,0.01927,0.00664,0.0116,0.02216,0.01408,0.01172,0.014,0.02156,0.01721,0.00133,0.0017,6.26135,6.00449,6.40388,5.65831,8.52377,6.4123,14.1007,6.33494,46.10478,8.55893,5.66098,6.06888,6.21008,6.0717,5.6744,6.11179,0.76481,0.76181,73.8303,54.0005,68.5166,34.0058,197.5276,117.5938,319.8687,149.568,108.9067,264.1173,40.9449,67.433,63.2385,68.2824,42.0465,62.0972,27.7837,28.0199,2.582,1.09,1.09,2.586,1.09,1.09,5.108,2.853,3.293,6.915,1.83,5.245,0.374
V65,1,1.6064,-0.16199,-0.02688,-0.13511,0.09443,0.06756,0.06601,1.0915,1.0967,1.9202,2.2288,1.3851,1.4958,1.8605,108.9371,115.2868,86.6129,119.9593,105.881,120.0165,118.0987,122.2962,109.1501,117.3808,0.9162,0.9077,0.825,0.6044,0.9441,1.0072,0.873,-0.24402,-0.02583,-0.39958,0.33439,-0.52592,-0.41124,0.89268,-0.33727,-0.11563,-0.56179,0.34361,-0.06097,-0.20608,-0.06383,0.33581,-0.1152,0.2361,0.23663,1.99888,1.99881,1.99868,1.99851,1.99969,1.99919,9.9982,1.99902,35.9906,1.99968,1.99843,1.99876,1.99887,1.9988,1.99844,1.99868,0,0,4.23139,4.00671,4.37725,3.64205,6.51319,4.38965,4.04409,4.31927,10.11889,6.55063,3.63607,4.04569,4.19623,4.04757,3.64403,4.10062,0.76263,0.76169,0.01375,0.02032,0.02365,0.02506,0.01305,0.02239,0.06503,0.01899,0.00614,0.01147,0.02189,0.01652,0.01097,0.01746,0.02172,0.0159,0.00127,0.00168,6.24402,6.02583,6.39958,5.66561,8.52592,6.41124,14.10732,6.33727,46.11563,8.56179,5.65639,6.06097,6.20608,6.06383,5.66419,6.1152,0.7639,0.76337,71.6158,55.2987,68.6493,33.9366,198.5941,118.3528,324.9717,150.4819,87.5205,263.6828,40.041,61.5421,71.7286,62.1584,41.9604,64.8485,27.7749,27.9641,2.582,1.09,1.09,2.587,1.09,1.09,5.13,2.827,3.286,8.865,3.221,6.782,0.504
V66,1,3.0994,-0.15978,-0.01933,-0.14045,0.08955,0.07023,0.0571,1.0931,1.525,1.9187,2.234,1.3856,1.4985,1.8461,110.2141,117.9011,87.604,116.3937,105.9793,119.6643,118.5804,120.9772,107.6934,102.9728,0.8996,1.0241,0.8308,0.606,0.9435,0.9898,0.8778,-0.2625,-0.00509,-0.40254,0.34154,-0.53026,-0.20311,0.90806,-0.33295,-0.13494,-0.55919,0.3415,-0.06217,-0.20591,-0.06176,0.33327,-0.11045,0.23961,-0.69208,1.99888,1.99878,1.99866,1.99851,1.99968,1.99902,9.99822,1.99902,35.99063,1.99968,1.99841,1.99875,1.99887,1.99879,1.99842,1.99866,0,1.99925,4.24995,3.98451,4.37992,3.63422,6.51714,4.17821,4.03154,4.31516,10.13838,6.54808,3.63796,4.047,4.19592,4.04579,3.64646,4.09505,0.75834,4.68194,0.01367,0.02179,0.02396,0.02573,0.01344,0.02587,0.06218,0.01877,0.00593,0.01143,0.02214,0.01643,0.01112,0.01718,0.02185,0.01674,0.00206,0.01089,6.2625,6.00509,6.40254,5.65846,8.53026,6.20311,14.09194,6.33295,46.13494,8.55919,5.6585,6.06217,6.20591,6.06176,5.66673,6.11045,0.76039,6.69208,74.4595,52.9946,69.3876,34.8715,174.2518,110.273,307.0164,150.0486,96.7903,266.7911,40.347,61.2043,71.9379,61.5566,41.2488,61.7708,27.6448,167.126,2.583,1.09,1.09,3.625,1.7,2.12,5.119,2.851,3.294,8.967,3.01,6.807,0.528
V67,1,2.7919,-0.161,-0.02613,-0.13487,0.09357,0.06743,0.06491,1.0921,1.0962,1.9189,2.2553,1.3776,1.4998,1.8587,108.9693,116.9051,86.6059,119.6423,105.1228,119.8201,118.5437,119.7431,109.3861,108.6224,0.9164,0.9079,0.8301,0.5724,0.957,0.9915,0.8731,-0.26836,-0.01504,-0.39029,0.34004,-0.52288,-0.41054,0.88237,-0.33464,-0.10138,-0.54809,0.36279,-0.09157,-0.18814,-0.08629,0.35136,-0.12526,0.23547,0.23777,1.99888,1.99878,1.99867,1.9985,1.99968,1.99919,9.9982,1.99902,35.99042,1.99967,1.99841,1.99869,1.99886,1.99878,1.99846,1.99865,0,0,4.25535,3.99496,4.36765,3.63629,6.51018,4.38921,4.05518,4.31688,10.1045,6.5369,3.61639,4.0758,4.17718,4.07116,3.62763,4.11025,0.7631,0.76065,0.01413,0.02131,0.02397,0.02517,0.01302,0.02213,0.06425,0.01874,0.00647,0.01152,0.02241,0.01708,0.0121,0.01636,0.02256,0.01635,0.00143,0.00157,6.26836,6.01504,6.39029,5.65996,8.52288,6.41054,14.11763,6.33464,46.10138,8.54809,5.63721,6.09157,6.18814,6.08629,5.64864,6.12526,0.76453,0.76223,72.4989,53.7562,66.4674,33.3649,195.8298,118.0842,334.5979,150.3621,72.2655,254.243,36.4792,60.0182,66.1489,61.0714,38.2846,62.6623,27.8931,28.1481,2.582,1.09,1.09,2.586,1.09,1.09,5.124,2.851,3.293,8.303,3.054,7.712,0.56
V68,1,2.6903,-0.16028,-0.02578,-0.1345,0.09303,0.06725,0.06435,1.0933,1.5252,1.9195,2.257,1.3784,1.5,1.8544,110.2188,116.8571,87.5187,118.7244,105.1763,119.756,118.6187,119.9522,107.8991,107.7017,0.8993,1.024,0.8329,0.573,0.9553,0.9909,0.8755,-0.26977,-0.01391,-0.39486,0.3409,-0.52928,-0.20397,0.89441,-0.33258,-0.11385,-0.54879,0.3614,-0.0922,-0.18737,-0.08599,0.35137,-0.12338,0.24003,-0.69187,1.99888,1.99878,1.99867,1.99851,1.99968,1.99902,9.99818,1.99902,35.99033,1.99967,1.99841,1.99869,1.99885,1.99878,1.99846,1.99865,0,1.99925,4.25678,3.99377,4.37195,3.6347,6.51614,4.17904,4.04558,4.31495,10.11721,6.53758,3.61774,4.07635,4.17643,4.07087,3.62765,4.10831,0.75785,4.68172,0.01411,0.02136,0.02423,0.02589,0.01346,0.0259,0.06183,0.01862,0.00631,0.01153,0.02246,0.01716,0.01209,0.01634,0.02253,0.01642,0.00213,0.0109,6.26977,6.01391,6.39486,5.6591,8.52928,6.20397,14.10559,6.33258,46.11385,8.54879,5.6386,6.0922,6.18737,6.08599,5.64863,6.12338,0.75997,6.69187,72.4182,53.4928,67.9833,34.2165,173.7455,110.4612,313.0742,150.0683,76.9963,255.0952,36.5956,59.9302,65.8211,61.1369,38.4801,62.3874,27.7138,167.3054,2.583,1.09,1.09,3.625,1.7,2.12,5.125,2.852,3.294,8.31,3.056,7.685,0.579
V69,1,4.0354,-0.15174,-0.01704,-0.1347,0.08439,0.06735,0.05287,1.0922,1.0963,1.919,2.2439,1.3784,1.4994,1.857,108.9684,117.3869,86.5496,118.7663,105.2019,119.7075,118.8005,119.9405,109.427,107.9787,0.917,0.9085,0.8282,0.5852,0.9551,0.9914,0.8708,-0.26677,-0.01303,-0.39139,0.33955,-0.52427,-0.41139,0.88586,-0.33499,-0.11657,-0.54897,0.36024,-0.08957,-0.18463,-0.08373,0.35177,-0.12298,0.23417,0.23644,1.99888,1.99878,1.99867,1.9985,1.99968,1.99919,9.99823,1.99902,35.99059,1.99967,1.9984,1.99869,1.99885,1.99877,1.99845,1.99865,0,0,4.25382,3.99277,4.36857,3.63681,6.5116,4.38992,4.05105,4.31712,10.11944,6.53777,3.61879,4.07372,4.17368,4.0686,3.62723,4.10788,0.76438,0.76194,0.01407,0.02148,0.02415,0.02515,0.01299,0.02228,0.06486,0.01885,0.00655,0.01154,0.02256,0.01716,0.0121,0.01635,0.02254,0.01644,0.00144,0.00162,6.26677,6.01303,6.39139,5.66045,8.52427,6.41139,14.11414,6.33499,46.11657,8.54897,5.63976,6.08957,6.18463,6.08373,5.64823,6.12298,0.76583,0.76356,72.7649,53.4527,66.5582,33.6188,196.2745,117.8886,333.2039,150.3276,73.1231,255.6981,37.3854,59.8327,65.7281,61.2986,38.5985,62.6315,27.8928,28.1351,2.582,1.09,1.09,2.586,1.09,1.09,5.124,2.851,3.293,9.944,3.179,8.938,0.558
V70,1,2.609,-0.16259,-0.02378,-0.13881,0.09319,0.06941,0.06256,1.0921,1.0963,1.9178,2.2543,1.3784,1.4997,1.8557,108.9617,117.788,86.6839,118.1556,105.3382,119.5388,118.8506,120.1468,109.3217,107.6559,0.9164,0.9076,0.8309,0.573,0.9548,0.9913,0.875,-0.26613,-0.01314,-0.39155,0.33988,-0.52299,-0.4093,0.88895,-0.33429,-0.13715,-0.54859,0.35942,-0.08788,-0.187,-0.08536,0.35193,-0.12224,0.23524,0.23759,1.99887,1.99878,1.99866,1.9985,1.99968,1.99919,9.99813,1.99902,35.99051,1.99967,1.9984,1.99869,1.99885,1.99878,1.99845,1.99865,0,0,4.25317,3.99296,4.36912,3.63651,6.5103,4.38808,4.04859,4.31674,10.13973,6.53741,3.61973,4.07186,4.17604,4.07032,3.62708,4.10712,0.76331,0.76081,0.01409,0.0214,0.02377,0.0251,0.013,0.02202,0.06432,0.01854,0.00691,0.01151,0.02245,0.01733,0.01211,0.01627,0.02253,0.01646,0.00145,0.0016,6.26613,6.01314,6.39155,5.66012,8.52299,6.4093,14.11105,6.33429,46.13715,8.54859,5.64058,6.08788,6.187,6.08536,5.64807,6.12224,0.76476,0.76241,72.4429,53.6171,66.5957,33.5557,196.5624,118.0875,333.1678,150.6268,76.7159,255.3195,36.9296,59.1291,65.8388,62.189,38.8425,61.9974,27.8463,28.0638,2.582,1.09,1.09,2.586,1.09,1.09,5.119,2.851,3.293,10.408,3.338,9.212,0.599
V71,1,2.3817,-0.16168,-0.02324,-0.13844,0.09246,0.06922,0.06175,1.0934,1.5252,1.9188,2.2579,1.3788,1.4998,1.8523,110.2026,117.4537,87.5819,117.7232,105.282,119.4898,118.8982,120.2527,107.8539,107.21,0.8991,1.024,0.8337,0.5711,0.9537,0.9908,0.877,-0.26747,-0.01233,-0.39575,0.34065,-0.52943,-0.20322,0.89948,-0.33228,-0.14751,-0.54886,0.35911,-0.08785,-0.18682,-0.08517,0.35199,-0.12115,0.23986,-0.69091,1.99887,1.99878,1.99866,1.99851,1.99968,1.99902,9.99811,1.99901,35.99042,1.99967,1.9984,1.99869,1.99885,1.99878,1.99845,1.99865,0,1.99926,4.2545,3.99212,4.37301,3.635,6.51631,4.1784,4.04033,4.31481,10.15038,6.53765,3.61999,4.07184,4.17586,4.07014,3.62704,4.10599,0.75799,4.68078,0.01409,0.02144,0.02409,0.02584,0.01344,0.0258,0.06209,0.01845,0.00672,0.01154,0.0225,0.01732,0.01211,0.01626,0.02252,0.0165,0.00215,0.01087,6.26747,6.01233,6.39575,5.65935,8.52943,6.20322,14.10052,6.33228,46.14751,8.54886,5.64089,6.08785,6.18682,6.08517,5.64801,6.12115,0.76014,6.69091,72.3842,53.3937,68.0697,34.3714,174.1922,110.3861,312.2593,150.2519,80.1359,255.8206,37.009,59.1161,65.8003,62.2015,38.8918,61.8779,27.6796,167.2682,2.583,1.09,1.09,3.625,1.7,2.12,5.121,2.852,3.293,10.417,3.346,9.208,0.622
V72,1,2.5296,-0.16087,-0.02337,-0.1375,0.09212,0.06875,0.06172,1.0952,1.5438,1.9202,2.2649,1.3789,1.4996,1.8511,108.9247,116.8542,87.9427,117.4824,105.1565,119.5106,118.8965,120.3601,106.9708,107.4602,0.8975,0.9897,0.8341,0.5529,0.9536,0.9907,0.8778,-0.26748,-0.01161,-0.39372,0.34199,-0.53019,-0.19263,0.89494,-0.33084,-0.15038,-0.54796,0.35951,-0.08759,-0.18693,-0.0851,0.35221,-0.1207,0.23653,-0.27585,1.99887,1.99878,1.99865,1.9985,1.99968,1.99896,9.99808,1.99901,35.99042,1.99967,1.99839,1.99868,1.99885,1.99878,1.99845,1.99865,0,1.99903,4.25452,3.9914,4.37103,3.63376,6.51747,4.16673,4.0457,4.31341,10.15324,6.53674,3.61958,4.07161,4.17593,4.07005,3.62679,4.10556,0.76087,4.26201,0.01408,0.02143,0.02404,0.02575,0.01304,0.02694,0.06128,0.01843,0.00672,0.01154,0.02252,0.0173,0.01215,0.01628,0.02255,0.01649,0.0026,0.01481,6.26748,6.01161,6.39372,5.65801,8.53019,6.19263,14.10506,6.33084,46.15038,8.54796,5.64049,6.08759,6.18693,6.0851,5.64779,6.1207,0.76347,6.27585,72.4192,53.4866,68.0518,34.4877,177.8256,101.2888,318.7953,150.2045,71.0913,255.3706,36.9328,59.1088,65.8107,62.1012,38.7859,62.0375,28.198,156.2933,2.585,1.09,1.09,4.68,1.998,3.273,5.126,2.851,3.293,10.384,3.343,9.215,0.652
V73,1,3.0096,-0.16129,-0.03855,-0.12274,0.09992,0.06137,0.08134,1.0924,1.0959,1.918,2.2154,1.38,1.4956,1.8439,108.947,116.8902,87.0415,121.5302,105.2366,119.6081,118.576,122.965,109.1647,104.1089,0.9168,0.9086,0.8232,0.63,0.9534,0.9958,0.877,-0.24205,-0.012,-0.40654,0.33808,-0.52447,-0.41289,0.89607,-0.33586,-0.09586,-0.55594,0.35108,-0.27938,-0.02401,-0.31231,0.35412,-0.1265,0.23487,0.23816,1.99888,1.9988,1.99868,1.99851,1.99968,1.99919,9.99843,1.99903,35.99046,1.99967,1.99848,1.9988,1.99888,1.99886,1.99856,1.99869,0,0,4.22989,3.99203,4.38342,3.63832,6.51176,4.39119,4.03885,4.31743,10.09874,6.54439,3.62735,4.26749,4.00969,4.30219,3.62545,4.11046,0.76376,0.76015,0.01328,0.02118,0.02443,0.02509,0.01303,0.02251,0.06664,0.01941,0.00666,0.01187,0.02309,0.01309,0.01544,0.01125,0.02188,0.01734,0.00137,0.00169,6.24205,6.012,6.40654,5.66192,8.52447,6.41289,14.10393,6.33586,46.09586,8.55594,5.64892,6.27938,6.02401,6.31231,5.64588,6.1265,0.76513,0.76184,72.1936,55.7768,69.3264,34.3451,198.1284,118.0021,320.5145,149.8443,105.2535,263.2282,36.3543,80.4767,52.0767,90.1838,39.2598,69.3844,27.8139,28.0162,2.582,1.09,1.09,2.586,1.09,1.09,5.114,2.851,3.29,11.22,2.072,5.447,0.372
V74,1,4.5928,-0.15642,-0.03439,-0.12203,0.09541,0.06101,0.07459,1.0925,1.096,1.9181,2.2166,1.3825,1.4942,1.8436,108.928,116.9914,87.0777,121.7401,105.0926,119.8896,117.4173,122.9188,109.1973,106.5871,0.9171,0.9089,0.8223,0.6299,0.9493,0.9984,0.8783,-0.2427,-0.00747,-0.40802,0.33655,-0.52551,-0.4133,0.89874,-0.33603,-0.10387,-0.55851,0.36204,-0.34974,0.20348,-0.37845,0.36557,-0.16752,0.23402,0.23738,1.99888,1.9988,1.99868,1.99851,1.99968,1.99919,9.99843,1.99903,35.99045,1.99968,1.99849,1.99882,1.9989,1.99889,1.99857,1.99869,0,0,4.23047,3.9875,4.38497,3.63986,6.51282,4.3916,4.03616,4.31758,10.10658,6.54701,3.61623,4.33806,3.77875,4.36879,3.61379,4.15145,0.7646,0.76091,0.01336,0.02117,0.02438,0.02508,0.01301,0.0225,0.06667,0.01943,0.00684,0.01182,0.02324,0.01285,0.01887,0.01077,0.02206,0.01738,0.00138,0.00171,6.2427,6.00747,6.40802,5.66345,8.52551,6.4133,14.10126,6.33603,46.10387,8.55851,5.63796,6.34974,5.79652,6.37845,5.63443,6.16752,0.76598,0.76262,71.0032,55.1995,69.0506,34.4974,199.0241,118.2123,319.6052,150.0862,106.2607,262.5054,36.3489,95.348,48.5373,104.1808,39.3064,79.4145,27.8541,28.0539,2.582,1.09,1.09,2.586,1.09,1.09,5.115,2.851,3.289,9.031,2.208,5.444,0.374
V75,1,4.2252,-0.15447,-0.03334,-0.12113,0.09391,0.06056,0.0728,1.5229,1.1013,1.9214,2.2199,1.3826,1.494,1.8495,108.619,116.3027,86.0485,121.813,103.8288,120.0075,117.2922,123.0451,107.4649,108.4976,1.0153,0.8872,0.8241,0.6301,0.9493,1.0006,0.8732,-0.24028,-0.00966,-0.40236,0.33442,-0.53922,-0.20868,0.91376,-0.33707,-0.11362,-0.55812,0.36237,-0.3492,0.2034,-0.37851,0.36614,-0.16661,-0.47553,0.24204,1.99888,1.9988,1.99869,1.99852,1.99968,1.99901,9.99841,1.99902,35.99033,1.99968,1.99849,1.99882,1.9989,1.99889,1.99857,1.99869,1.99912,0,4.22807,3.98986,4.37881,3.64164,6.52593,4.18249,4.02302,4.31874,10.11633,6.5466,3.61587,4.3375,3.77883,4.36885,3.61321,4.15068,4.46392,0.75517,0.01334,0.021,0.02486,0.02542,0.01361,0.02718,0.0648,0.01931,0.00696,0.01184,0.02327,0.01288,0.01886,0.01077,0.02208,0.01724,0.0125,0.00279,6.24028,6.00966,6.40236,5.66558,8.53922,6.20868,14.08624,6.33707,46.11362,8.55812,5.63763,6.3492,5.7966,6.37851,5.63386,6.16661,6.47553,0.75796,70.4098,55.2228,67.1645,33.8705,182.3783,98.5713,310.095,148.6182,110.3153,261.9091,36.2185,95.2178,48.5785,104.1862,39.5507,79.3201,164.5484,27.6803,4.694,1.7,3.258,2.591,1.09,1.09,5.136,2.835,3.286,9.032,2.231,5.445,0.382
V76,1,2.8777,-0.16476,-0.0422,-0.12256,0.10348,0.06128,0.08737,1.5227,1.1011,1.9213,2.2191,1.3766,1.4956,1.8503,108.6675,115.9369,85.9287,121.5421,103.9261,119.9392,118.4627,122.6935,107.371,106.0135,1.0157,0.887,0.8259,0.6284,0.9594,0.997,0.8704,-0.24002,-0.01943,-0.39908,0.33713,-0.53698,-0.20805,0.90858,-0.33654,-0.1041,-0.55365,0.35218,-0.26722,-0.1493,-0.30352,0.3553,-0.10928,-0.47623,0.2433,1.99888,1.99879,1.99868,1.99853,1.99968,1.99901,9.99842,1.99902,35.99037,1.99967,1.99849,1.9988,1.99873,1.99886,1.99857,1.9987,1.99912,0,4.22789,3.99969,4.37549,3.63886,6.52367,4.18197,4.02829,4.31823,10.10691,6.54204,3.62612,4.25336,4.13484,4.29157,3.62422,4.09338,4.46455,0.75392,0.01325,0.02094,0.0249,0.02548,0.01364,0.02708,0.06471,0.01928,0.00682,0.01193,0.02321,0.01506,0.01573,0.01309,0.02191,0.0172,0.01256,0.00278,6.24002,6.01943,6.39908,5.66287,8.53698,6.20805,14.09142,6.33654,46.1041,8.55365,5.64782,6.26722,6.1493,6.30352,5.6447,6.10928,6.47623,0.7567,72.2379,56.9772,67.456,33.6484,180.4536,98.1293,311.9469,148.2841,107.6343,261.8686,36.3641,80.8619,62.3164,91.3789,39.7566,65.2067,164.5868,27.6564,4.694,1.7,3.258,2.591,1.09,1.09,5.136,2.836,3.286,8.225,2.612,5.449,0.383
V77,1,2.3235,-0.16659,-0.03677,-0.12982,0.10168,0.06491,0.07964,1.5234,1.1017,1.9157,2.3047,1.449,1.5009,1.8537,108.4568,125.6213,86.5106,105.9939,104.8796,121.6066,118.0394,123.9054,107.5022,117.1429,1.0148,0.8864,0.8336,0.5002,1.1803,1.0046,0.8833,-0.22565,-0.02093,-0.40247,0.33118,-0.53895,-0.19769,0.88939,-0.33476,0.05246,-0.28556,-0.0212,-0.07029,-0.18709,-0.30918,0.33783,-0.07995,-0.47603,0.24076,1.99888,1.99882,1.9987,1.99851,1.99968,1.99901,9.99792,1.99902,35.98831,1.99893,1.9988,1.99883,1.99892,1.99889,1.99856,1.99878,1.99912,0,4.21335,4.00227,4.38076,3.64524,6.52578,4.1727,4.05251,4.31785,9.95198,4.26944,4.00807,4.0573,4.17458,4.29744,3.64181,4.06486,4.46455,0.75672,0.01342,0.01985,0.02301,0.02507,0.01349,0.02599,0.06018,0.01789,0.00726,0.01719,0.01433,0.01415,0.01359,0.01285,0.0218,0.01631,0.01237,0.00253,6.22565,6.02093,6.40247,5.66882,8.53895,6.19769,14.11061,6.33476,45.94754,6.28556,6.0212,6.07029,6.18709,6.30918,5.66217,6.07995,6.47603,0.75924,68.868,53.8895,68.1405,34.2014,186.3245,99.8585,339.4243,150.6071,-4.3016,107.4994,66.8941,67.6806,67.5366,86.4053,42.7756,70.3152,164.3966,27.3053,4.693,1.7,3.259,2.592,1.09,1.09,5.124,2.835,3.289,7.008,2.718,7.122,0.528
V78,1,4.0907,-0.16371,-0.0312,-0.13251,0.09745,0.06625,0.07167,1.0929,1.0964,1.9126,2.2969,1.4477,1.4995,1.8477,108.7931,125.7298,87.5821,106.2688,106.0591,121.1209,117.7106,123.6077,109.2526,116.3232,0.9171,0.9082,0.8309,0.5128,1.1857,1.0039,0.8881,-0.22909,-0.01762,-0.40912,0.33376,-0.52478,-0.4031,0.87879,-0.33368,0.0469,-0.28753,-0.01266,-0.10539,0.37391,-0.39828,0.35539,-0.10926,0.23363,0.2363,1.99888,1.99882,1.99869,1.9985,1.99968,1.99919,9.9979,1.99903,35.98831,1.99893,1.99882,1.9988,1.99858,1.99886,1.99856,1.99877,0,0,4.21678,3.99884,4.38784,3.64306,6.51211,4.3823,4.06171,4.31663,9.95789,4.27151,3.99948,4.09242,3.60482,4.38849,3.62379,4.09403,0.76488,0.76205,0.01343,0.01996,0.02259,0.02468,0.01299,0.02161,0.0616,0.01803,0.00689,0.0171,0.01437,0.01417,0.0227,0.01093,0.02226,0.01645,0.00149,0.00164,6.22909,6.01762,6.40912,5.66624,8.52478,6.4031,14.12121,6.33368,45.9531,6.28753,6.01266,6.10539,5.62609,6.39828,5.64461,6.10926,0.76637,0.7637,69.1453,54.0395,70.0386,34.5342,205.4629,119.6358,345.4739,152.0123,-0.7219,106.5146,66.092,75.6189,41.612,104.6187,42.1316,77.9071,27.8283,27.7739,2.583,1.09,1.09,2.586,1.09,1.09,5.103,2.851,3.29,8.956,2.727,7.169,0.523
